LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: darrow red
Ion mass: 304.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 514.0 nm
Laser filter OD: 1.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 514.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]


Time elapsed (min): 8.33333
Pictures taken: 4200
[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref

[AndorNewton]
5.90485E+2	2.15138E+6	2.13901E+6	1.23720E+4
5.90975E+2	2.15070E+6	2.13928E+6	1.14250E+4
5.91466E+2	2.15164E+6	2.13999E+6	1.16520E+4
5.91956E+2	2.15334E+6	2.13893E+6	1.44110E+4
5.92447E+2	2.15286E+6	2.13926E+6	1.36010E+4
5.92937E+2	2.15293E+6	2.13921E+6	1.37230E+4
5.93427E+2	2.15093E+6	2.13914E+6	1.17880E+4
5.93918E+2	2.15069E+6	2.13793E+6	1.27610E+4
5.94408E+2	2.15141E+6	2.13935E+6	1.20640E+4
5.94898E+2	2.15251E+6	2.13868E+6	1.38300E+4
5.95388E+2	2.15030E+6	2.13836E+6	1.19460E+4
5.95878E+2	2.15196E+6	2.14075E+6	1.12070E+4
5.96368E+2	2.14593E+6	2.13614E+6	9.78800E+3
5.96858E+2	2.14823E+6	2.13891E+6	9.32100E+3
5.97348E+2	2.14813E+6	2.13922E+6	8.91400E+3
5.97838E+2	2.14697E+6	2.13891E+6	8.06400E+3
5.98328E+2	2.14798E+6	2.13986E+6	8.12100E+3
5.98818E+2	2.14961E+6	2.13877E+6	1.08350E+4
5.99308E+2	2.14574E+6	2.13774E+6	7.99800E+3
5.99797E+2	2.14631E+6	2.13829E+6	8.02400E+3
6.00287E+2	2.14436E+6	2.13908E+6	5.28700E+3
6.00777E+2	2.14683E+6	2.13996E+6	6.86900E+3
6.01266E+2	2.14851E+6	2.13842E+6	1.00880E+4
6.01756E+2	2.14598E+6	2.13923E+6	6.74500E+3
6.02245E+2	2.14634E+6	2.13900E+6	7.34100E+3
6.02735E+2	2.14733E+6	2.14098E+6	6.35100E+3
6.03224E+2	2.14971E+6	2.14014E+6	9.57600E+3
6.03713E+2	2.14934E+6	2.14007E+6	9.26900E+3
6.04203E+2	2.14712E+6	2.13991E+6	7.20700E+3
6.04692E+2	2.14551E+6	2.13989E+6	5.62500E+3
6.05181E+2	2.14762E+6	2.14091E+6	6.70700E+3
6.05670E+2	2.14752E+6	2.14041E+6	7.11500E+3
6.06159E+2	2.14616E+6	2.13981E+6	6.34700E+3
6.06648E+2	2.14809E+6	2.14113E+6	6.95800E+3
6.07137E+2	2.14621E+6	2.14000E+6	6.21200E+3
6.07626E+2	2.14527E+6	2.13942E+6	5.84800E+3
6.08115E+2	2.14700E+6	2.14015E+6	6.85100E+3
6.08604E+2	2.14730E+6	2.13976E+6	7.54800E+3
6.09092E+2	2.14598E+6	2.14084E+6	5.13600E+3
6.09581E+2	2.14491E+6	2.14040E+6	4.51000E+3
6.10070E+2	2.14710E+6	2.14119E+6	5.91400E+3
6.10558E+2	2.14600E+6	2.14069E+6	5.30400E+3
6.11047E+2	2.14837E+6	2.14134E+6	7.03800E+3
6.11535E+2	2.14565E+6	2.14153E+6	4.12100E+3
6.12024E+2	2.14338E+6	2.13934E+6	4.03400E+3
6.12512E+2	2.14430E+6	2.14130E+6	3.00200E+3
6.13000E+2	2.14504E+6	2.14126E+6	3.78100E+3
6.13489E+2	2.14501E+6	2.14039E+6	4.62200E+3
6.13977E+2	2.14634E+6	2.14115E+6	5.19200E+3
6.14465E+2	2.14380E+6	2.13855E+6	5.24200E+3
6.14953E+2	2.14594E+6	2.14065E+6	5.29100E+3
6.15441E+2	2.14347E+6	2.14090E+6	2.56200E+3
6.15929E+2	2.14312E+6	2.14248E+6	6.48000E+2
6.16417E+2	2.14551E+6	2.14178E+6	3.73300E+3
6.16905E+2	2.14025E+6	2.14232E+6	-2.06800E+3
6.17393E+2	2.14038E+6	2.14061E+6	-2.32000E+2
6.17881E+2	2.14328E+6	2.14152E+6	1.76200E+3
6.18368E+2	2.14336E+6	2.14069E+6	2.66900E+3
6.18856E+2	2.14403E+6	2.14173E+6	2.30300E+3
6.19344E+2	2.14326E+6	2.14056E+6	2.69700E+3
6.19831E+2	2.14476E+6	2.14130E+6	3.45700E+3
6.20319E+2	2.14498E+6	2.14142E+6	3.55100E+3
6.20806E+2	2.14350E+6	2.14085E+6	2.64600E+3
6.21293E+2	2.14352E+6	2.14121E+6	2.30600E+3
6.21781E+2	2.14372E+6	2.14072E+6	3.00300E+3
6.22268E+2	2.14400E+6	2.14145E+6	2.54700E+3
6.22755E+2	2.14407E+6	2.14129E+6	2.77300E+3
6.23242E+2	2.14522E+6	2.14263E+6	2.59100E+3
6.23729E+2	2.14475E+6	2.14249E+6	2.26200E+3
6.24216E+2	2.14473E+6	2.14169E+6	3.03800E+3
6.24703E+2	2.14553E+6	2.14239E+6	3.13900E+3
6.25190E+2	2.14465E+6	2.14203E+6	2.62200E+3
6.25677E+2	2.14680E+6	2.14358E+6	3.22300E+3
6.26164E+2	2.14631E+6	2.14361E+6	2.69900E+3
6.26651E+2	2.14643E+6	2.14391E+6	2.51700E+3
6.27137E+2	2.14705E+6	2.14466E+6	2.39100E+3
6.27624E+2	2.14620E+6	2.14385E+6	2.35400E+3
6.28111E+2	2.14800E+6	2.14532E+6	2.67700E+3
6.28597E+2	2.14767E+6	2.14522E+6	2.45900E+3
6.29084E+2	2.14808E+6	2.14494E+6	3.14100E+3
6.29570E+2	2.14791E+6	2.14528E+6	2.63200E+3
6.30056E+2	2.14841E+6	2.14575E+6	2.65900E+3
6.30543E+2	2.15444E+6	2.15166E+6	2.78100E+3
6.31029E+2	2.14842E+6	2.14583E+6	2.59500E+3
6.31515E+2	2.14864E+6	2.14649E+6	2.14500E+3
6.32001E+2	2.14882E+6	2.14622E+6	2.60200E+3
6.32487E+2	2.14983E+6	2.14697E+6	2.85800E+3
6.32973E+2	2.15021E+6	2.14726E+6	2.95000E+3
6.33459E+2	2.14962E+6	2.14702E+6	2.60500E+3
6.33945E+2	2.14977E+6	2.14676E+6	3.01600E+3
6.34430E+2	2.14963E+6	2.14646E+6	3.16800E+3
6.34916E+2	2.14960E+6	2.14682E+6	2.78400E+3
6.35402E+2	2.14957E+6	2.14719E+6	2.38500E+3
[AndorNewton]
[Detectors]
