LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: ox170
Ion mass: 0.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 561.0 nm
Laser filter OD: 1.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 561.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]



[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref

[AndorNewton]
6.27165E+2	2.85682E+6	2.85264E+6	4.18500E+3
6.27653E+2	2.85507E+6	2.85245E+6	2.62500E+3
6.28142E+2	2.85571E+6	2.85202E+6	3.69500E+3
6.28630E+2	2.85492E+6	2.85227E+6	2.64500E+3
6.29118E+2	2.85479E+6	2.85208E+6	2.71400E+3
6.29606E+2	2.85497E+6	2.85330E+6	1.67200E+3
6.30094E+2	2.85475E+6	2.85224E+6	2.50600E+3
6.30582E+2	2.85481E+6	2.85226E+6	2.54900E+3
6.31070E+2	2.85634E+6	2.85373E+6	2.61300E+3
6.31558E+2	2.85312E+6	2.85188E+6	1.24100E+3
6.32046E+2	2.85313E+6	2.85228E+6	8.49000E+2
6.32534E+2	2.85364E+6	2.85205E+6	1.58700E+3
6.33022E+2	2.85235E+6	2.85096E+6	1.39000E+3
6.33510E+2	2.85130E+6	2.85021E+6	1.09200E+3
6.33997E+2	2.85280E+6	2.85201E+6	7.93000E+2
6.34485E+2	2.85322E+6	2.85148E+6	1.73500E+3
6.34973E+2	2.85303E+6	2.85130E+6	1.72600E+3
6.35460E+2	2.85481E+6	2.85319E+6	1.62900E+3
6.35948E+2	2.84873E+6	2.84734E+6	1.39300E+3
6.36435E+2	2.85285E+6	2.85146E+6	1.39100E+3
6.36922E+2	2.85293E+6	2.85066E+6	2.27200E+3
6.37410E+2	2.85391E+6	2.85114E+6	2.77000E+3
6.37897E+2	2.85424E+6	2.85403E+6	2.12000E+2
6.38384E+2	2.85280E+6	2.85179E+6	1.01100E+3
6.38872E+2	2.85228E+6	2.84954E+6	2.74300E+3
6.39359E+2	2.85218E+6	2.85069E+6	1.48700E+3
6.39846E+2	2.85350E+6	2.85148E+6	2.02100E+3
6.40333E+2	2.85485E+6	2.85368E+6	1.17000E+3
6.40820E+2	2.85234E+6	2.85083E+6	1.51500E+3
6.41307E+2	2.85315E+6	2.85178E+6	1.37700E+3
6.41794E+2	2.85364E+6	2.85174E+6	1.89800E+3
6.42280E+2	2.85562E+6	2.85406E+6	1.55300E+3
6.42767E+2	2.85614E+6	2.85372E+6	2.41500E+3
6.43254E+2	2.85349E+6	2.85284E+6	6.53000E+2
6.43741E+2	2.85452E+6	2.85356E+6	9.58000E+2
6.44227E+2	2.85507E+6	2.85322E+6	1.85100E+3
6.44714E+2	2.85485E+6	2.85343E+6	1.41500E+3
6.45200E+2	2.85469E+6	2.85354E+6	1.14900E+3
6.45687E+2	2.85460E+6	2.85302E+6	1.57600E+3
6.46173E+2	2.85756E+6	2.85479E+6	2.77100E+3
6.46659E+2	2.85480E+6	2.85293E+6	1.87300E+3
6.47146E+2	2.85320E+6	2.85285E+6	3.49000E+2
6.47632E+2	2.85501E+6	2.85366E+6	1.34800E+3
6.48118E+2	2.85446E+6	2.85279E+6	1.67700E+3
6.48604E+2	2.85465E+6	2.85415E+6	5.06000E+2
6.49090E+2	2.85451E+6	2.85319E+6	1.31600E+3
6.49576E+2	2.85442E+6	2.85487E+6	-4.46000E+2
6.50062E+2	2.85415E+6	2.85451E+6	-3.58000E+2
6.50548E+2	2.85598E+6	2.85362E+6	2.35300E+3
6.51034E+2	2.85646E+6	2.85443E+6	2.02800E+3
6.51520E+2	2.85265E+6	2.85210E+6	5.45000E+2
6.52005E+2	2.85517E+6	2.85444E+6	7.31000E+2
6.52491E+2	2.85611E+6	2.85445E+6	1.65500E+3
6.52977E+2	2.85484E+6	2.85403E+6	8.06000E+2
6.53462E+2	2.85424E+6	2.85373E+6	5.10000E+2
6.53948E+2	2.85151E+6	2.85086E+6	6.51000E+2
6.54433E+2	2.85502E+6	2.85365E+6	1.36800E+3
6.54919E+2	2.85417E+6	2.85411E+6	5.90000E+1
6.55404E+2	2.85506E+6	2.85469E+6	3.76000E+2
6.55889E+2	2.85600E+6	2.85594E+6	6.00000E+1
6.56375E+2	2.85310E+6	2.85265E+6	4.55000E+2
6.56860E+2	2.85358E+6	2.85346E+6	1.17000E+2
6.57345E+2	2.85409E+6	2.85382E+6	2.77000E+2
6.57830E+2	2.85383E+6	2.85384E+6	-5.00000E+0
6.58315E+2	2.85541E+6	2.85546E+6	-4.60000E+1
6.58800E+2	2.85402E+6	2.85403E+6	-1.10000E+1
6.59285E+2	2.85429E+6	2.85432E+6	-2.80000E+1
6.59770E+2	2.85495E+6	2.85493E+6	2.40000E+1
6.60254E+2	2.85391E+6	2.85415E+6	-2.32000E+2
