LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: ox170
Ion mass: 0.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 561.0 nm
Laser filter OD: 1.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 561.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]


Time elapsed (min): 15.35
Pictures taken: 7700
[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref

[AndorNewton]
6.06123E+2	3.94439E+6	3.92831E+6	1.60780E+4
6.06614E+2	3.94080E+6	3.92793E+6	1.28690E+4
6.07104E+2	3.94326E+6	3.92665E+6	1.66050E+4
6.07594E+2	3.94274E+6	3.92802E+6	1.47190E+4
6.08084E+2	3.93780E+6	3.92712E+6	1.06740E+4
6.08574E+2	3.94024E+6	3.92883E+6	1.14040E+4
6.09064E+2	3.93943E+6	3.92851E+6	1.09140E+4
6.09554E+2	3.93584E+6	3.92758E+6	8.25900E+3
6.10044E+2	3.93619E+6	3.92750E+6	8.68800E+3
6.10534E+2	3.93505E+6	3.92622E+6	8.83000E+3
6.11024E+2	3.93453E+6	3.92600E+6	8.52500E+3
6.11514E+2	3.93547E+6	3.92686E+6	8.61000E+3
6.12004E+2	3.93439E+6	3.92774E+6	6.64900E+3
6.12493E+2	3.93253E+6	3.92704E+6	5.48700E+3
6.12983E+2	3.93070E+6	3.92589E+6	4.81100E+3
6.13473E+2	3.93058E+6	3.92714E+6	3.43400E+3
6.13962E+2	3.93035E+6	3.92660E+6	3.74200E+3
6.14452E+2	3.92993E+6	3.92622E+6	3.71700E+3
6.14942E+2	3.93163E+6	3.92660E+6	5.02500E+3
6.15431E+2	3.93094E+6	3.92742E+6	3.51800E+3
6.15920E+2	3.93361E+6	3.92994E+6	3.67000E+3
6.16410E+2	3.93081E+6	3.93064E+6	1.75000E+2
6.16899E+2	3.92769E+6	3.92813E+6	-4.36000E+2
6.17388E+2	3.93227E+6	3.92671E+6	5.55600E+3
6.17878E+2	3.92820E+6	3.92473E+6	3.47100E+3
6.18367E+2	3.92918E+6	3.92574E+6	3.44100E+3
