LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: ox170
Ion mass: 0.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 580.0 nm
Laser filter OD: 1.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 561.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]


Time elapsed (min): 2.2
Pictures taken: 1200
[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref

[AndorNewton]
6.41307E+2	6.10833E+5	6.11002E+5	-1.69000E+2
6.41794E+2	6.11007E+5	6.10654E+5	3.53000E+2
6.42280E+2	6.11478E+5	6.11274E+5	2.04000E+2
6.42767E+2	6.11041E+5	6.10921E+5	1.20000E+2
6.43254E+2	6.11147E+5	6.11108E+5	3.90000E+1
6.43741E+2	6.10768E+5	6.10957E+5	-1.89000E+2
6.44227E+2	6.10955E+5	6.11015E+5	-6.00000E+1
6.44714E+2	6.10943E+5	6.11043E+5	-1.00000E+2
6.45200E+2	6.11318E+5	6.11174E+5	1.44000E+2
6.45687E+2	6.11018E+5	6.11212E+5	-1.94000E+2
6.46173E+2	6.11196E+5	6.11655E+5	-4.59000E+2
6.46659E+2	6.11233E+5	6.10705E+5	5.28000E+2
6.47146E+2	6.10820E+5	6.10933E+5	-1.13000E+2
6.47632E+2	6.11222E+5	6.11012E+5	2.10000E+2
6.48118E+2	6.11000E+5	6.10886E+5	1.14000E+2
6.48604E+2	6.11291E+5	6.11266E+5	2.50000E+1
6.49090E+2	6.10819E+5	6.11509E+5	-6.90000E+2
6.49576E+2	6.11073E+5	6.11194E+5	-1.21000E+2
6.50062E+2	6.11131E+5	6.10916E+5	2.15000E+2
6.50548E+2	6.11286E+5	6.11335E+5	-4.90000E+1
6.51034E+2	6.11386E+5	6.11595E+5	-2.09000E+2
6.51520E+2	6.10860E+5	6.11007E+5	-1.47000E+2
6.52005E+2	6.11245E+5	6.11101E+5	1.44000E+2
6.52491E+2	6.11693E+5	6.11149E+5	5.44000E+2
6.52977E+2	6.10948E+5	6.10998E+5	-5.00000E+1
6.53462E+2	6.11243E+5	6.11361E+5	-1.18000E+2
6.53948E+2	6.10760E+5	6.10864E+5	-1.04000E+2
6.54433E+2	6.11024E+5	6.11140E+5	-1.16000E+2
6.54919E+2	6.11329E+5	6.11280E+5	4.90000E+1
6.55404E+2	6.11436E+5	6.11310E+5	1.26000E+2
6.55889E+2	6.11441E+5	6.11442E+5	-1.00000E+0
6.56375E+2	6.10759E+5	6.11011E+5	-2.52000E+2
6.56860E+2	6.11134E+5	6.11179E+5	-4.50000E+1
6.57345E+2	6.11124E+5	6.11238E+5	-1.14000E+2
6.57830E+2	6.11169E+5	6.11206E+5	-3.70000E+1
6.58315E+2	6.11587E+5	6.11285E+5	3.02000E+2
6.58800E+2	6.11229E+5	6.11262E+5	-3.30000E+1
6.59285E+2	6.11254E+5	6.11364E+5	-1.10000E+2
6.59770E+2	6.11392E+5	6.11316E+5	7.60000E+1
6.60254E+2	6.11325E+5	6.11352E+5	-2.70000E+1
6.60739E+2	6.11083E+5	6.11064E+5	1.90000E+1
6.61224E+2	6.11116E+5	6.11184E+5	-6.80000E+1
6.61708E+2	6.11171E+5	6.11571E+5	-4.00000E+2
6.62193E+2	6.11514E+5	6.11292E+5	2.22000E+2
6.62677E+2	6.11599E+5	6.11572E+5	2.70000E+1
6.63162E+2	6.11532E+5	6.11575E+5	-4.30000E+1
6.63646E+2	6.11543E+5	6.11371E+5	1.72000E+2
6.64130E+2	6.11751E+5	6.11673E+5	7.80000E+1
6.64615E+2	6.11580E+5	6.11580E+5	0.00000E+0
6.65099E+2	6.12337E+5	6.12011E+5	3.26000E+2
6.65583E+2	6.11988E+5	6.11967E+5	2.10000E+1
6.66067E+2	6.12028E+5	6.11859E+5	1.69000E+2
6.66551E+2	6.12134E+5	6.12153E+5	-1.90000E+1
6.67035E+2	6.11746E+5	6.12148E+5	-4.02000E+2
6.67519E+2	6.12535E+5	6.12648E+5	-1.13000E+2
6.68002E+2	6.12433E+5	6.12385E+5	4.80000E+1
6.68486E+2	6.12478E+5	6.12552E+5	-7.40000E+1
6.68970E+2	6.12560E+5	6.12471E+5	8.90000E+1
6.69453E+2	6.12655E+5	6.12651E+5	4.00000E+0
6.69937E+2	6.12554E+5	6.12451E+5	1.03000E+2
6.70420E+2	6.12713E+5	6.12522E+5	1.91000E+2
6.70904E+2	6.13074E+5	6.12726E+5	3.48000E+2
6.71387E+2	6.13412E+5	6.12797E+5	6.15000E+2
6.71871E+2	6.13026E+5	6.13063E+5	-3.70000E+1
6.72354E+2	6.12921E+5	6.13291E+5	-3.70000E+2
6.72837E+2	6.12937E+5	6.13044E+5	-1.07000E+2
6.73320E+2	6.13048E+5	6.12977E+5	7.10000E+1
6.73803E+2	6.12833E+5	6.12732E+5	1.01000E+2
6.74286E+2	6.13026E+5	6.12772E+5	2.54000E+2
6.74769E+2	6.12805E+5	6.13190E+5	-3.85000E+2
[AndorNewton]
[Detectors]
